name,image:,address,tel,extendsection,other,email,web
,,,,,,,
Chi Nhánh Công Ty CP Quốc Tế Lô-Gi-Stíc Hoàng Hà,None,"Số 1/71 Linh Lang, P. Cống Vị, Q. Ba Đình, Hà Nội, Việt Nam", (024) 37260122,,None,mailto:sales.han@hoangha.com                             ,http://hoangha.com
,,,,,,,
Công Ty TNHH EIMSKIP Việt Nam,None,"96 Cao Thắng, Phường 4, Quận 3, Tp. Hồ Chí Minh (TPHCM), Việt Nam"," (028) 62646380, 0919226984",,None,mailto:info@eimskip.vn                                   ,http://logisticsinvietnam.vn
,,,,,,,
Union Logistics - Công Ty TNHH Tiếp Vận Liên Minh,None,"Số 292 Tây Sơn, Q. Đống Đa, Hà Nội, Việt Nam", (024) 62964650,,None,mailto:sales@unionlogistics.vn                           ,http://unionlogistics.vn
,,,,,,,
Logistics SpeedMark - Công Ty Liên Doanh TNHH Tiếp Vận Và Vận Tải SpeedMark,None,"4/19 Hậu Giang, P. 4, Q. Tân Bình, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 39484102,,None,mailto:account@speedmark.com.vn                          ,http://www.speedmark.com.sg
,,,,,,,
Chi Nhánh Công Ty Cổ Phần Transimex Tại Đà Nẵng,None,"Tầng 6, Số 10 Đ. Hải_Phòng, P. Hải Châu 1, Q. Hải Châu, Tp. Đà Nẵng, Việt Nam", (0236) 3561587,,None,mailto:man.nt@transimex.com.vn                           ,http://transimexsaigon.com
,,,,,,,
Giao Nhận Vận Chuyển Ngô Phát - Công Ty TNHH TM Và DV Ngô Phát,None,"20/4 Nguyễn Hữu Thoại, P. 19, Q. Bình Thạnh, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 35180499,,None,mailto:info@ngophat.com                                  ,http://ngophat.com
,,,,,,,
Công Ty CP Giao Nhận Và Vận Tải Quốc Tế Hải Khánh - Văn Phòng Quy Nhơn,None,"Tầng 4, Tòa Nhà Phú Tài, 278 Nguyễn Thị Định, Tp. Quy Nhơn, Bình Định, Việt Nam", (0256) 3686052,,None,mailto:rnd.hq@haikhanh.com                               ,http://haikhanh.com
,,,,,,,
Công Ty TNHH Worldwide GSA (Việt Nam),None,"30 Phan Thúc Duyện, Phường 4, Quận Tân Bình, Tp. Hồ Chí Minh (TPHCM), Việt Nam"," (028) 38489493, 39487485 Ext: 104",,None,mailto:alanadang.sgn@worldwidegsa.com                    ,http://worldwidegsa.com
,,,,,,,
SME Logistics - Công Ty CP Tiếp Vận Doanh Nghiệp Nhỏ Và Vừa Việt Nam,None,"Tầng 3, Tòa Nhà Vinaplast, 39 Ngô Quyền, Hoàn Kiếm, Hà Nội, Việt Nam", (024) 22206123,,None,mailto:info@smelogistics.vn                              ,http://smelogistics.vn
,,,,,,,
Logistics Công Thành - Công Ty TNHH Vận Tải Công Thành,None,"Số 456 Lê Thánh Tông, P. Đông Hải, Q. Hải An, Tp. Hải Phòng, Việt Nam", (0225) 3629685,,None,mailto:contact@congthanhlogistics.com                    ,http://congthanhlogistics.com
,,,,,,,
Grlogs - Công Ty Cổ Phần Tiếp Vận Xanh,None,"2F Đường 4F, Cư Xá Ngân Hàng, P. Tân Thuận, Q. 7, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 39400858,,None,mailto:info@grlogs.com                                   ,http://grlogs.com
,,,,,,,
Logistics Thanh Lâm - Công Ty TNHH MTV Dịch Vụ Thanh Lâm,None,"8/42 Đinh Tiên Hoàng, P. Đa Kao. Q. 1, Tp. Hồ Chí Minh (TPHCM), Việt Nam"," (028) 39118134, 0913 868 770",,None,mailto:thanhlam_co@yahoo.com.vn                          ,http://congtythanhlam.com
,,,,,,,
Công Ty TNHH Nam Việt  International Logistics,None,"Nam Việt Building, 109A Quốc Hương, Phường Thảo Điền, Quận 2, Tp. Hồ Chí Minh (TPHCM), Việt Nam",898010707,,None,mailto:sales2@namvietshipping.com                        ,http://lalogisticsco.com
,,,,,,,
Công Ty TNHH Thương Mại Dịch Vụ Giao Nhận L&A,None,"82 - 84 Lê Quang Định, P. 14, Q. Bình Thạnh, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 62903236,,None,mailto:info@lalogisticsco.com                            ,http://logisticsh-a.com
,,,,,,,
Logistics H-A - Công Ty TNHH Sản Xuất Thương Mại Xuất Nhập Khẩu Logistics H-A,None,"Phòng 01, Tầng trệt, Tòa Nhà Flora, Số 59 Đường 19, Khu Phố 2, Phường An Khánh, Q. Thủ Đức, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 37408020,,None,mailto:info@logisticsh-a.com                             ,http://transportervn.com
,,,,,,,
Transporter - Công Ty TNHH Giao Nhận Người Vận Chuyển Quốc Tế,None,"Số 42/43-45 Nguyễn Minh Hoàng, P. 12, Q. Tân Bình, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 38495715,,None,mailto:info@transportervn.com                            ,http://vanchuyenhoaxa.com
,,,,,,,
Công Ty TNHH TM Hỏa Xa Global Logistics,None,"18 Đường 29 Phường Tân Kiểng, Quận 7, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 66830127,,None,mailto:hoaxa.vtds@gmail.com                              ,http://reallogistics.vn
,,,,,,,
Real Logistics - Chi Nhánh Hà Nội - Công Ty TNHH Tiếp Vận Thực,None,"Tầng G2, Số 51 Quan Nhân, Q. Thanh Xuân, Hà Nội, Việt Nam", (024) 7305060,,None,mailto:han@reallogistics.net                             ,http://gelex.vn
,,,,,,,
Tổng Công Ty Cổ Phần Thiết Bị Điện Việt Nam,None,"52 Lê Đại Hành, Q. Hai Bà Trưng, Hà Nội, Việt Nam", (024) 39726245,,None,mailto:gelex@gelex.vn                                    ,http://stt-group.com.vn
,,,,,,,
Công Ty TNHH Đại Lý Hàng Hóa Quốc Tế Vica,None,"Tầng 3, 18M1 Trần Kim Xuyến, P. Yên Hòa, Q. Cầu Giấy, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 62826672,,None,mailto:katherin.dinh@vica.vn                             ,http://rtinter.com
,,,,,,,
Công Ty TNHH Tiếp Vận Duyên Hải,None,"Khu Vườn Hồng, Phố Bảo Phúc, Quận Hải An, Tp. Hải Phòng, Việt Nam",906197396,,None,mailto:duyenhailog.log@gmail.com                         ,http://www.draco.vn
,,,,,,,
Công Ty Cổ Phần Quốc Tế Thông Đỏ,None,"168 Phan Văn Trị, P. 5, Q. Gò Vấp , Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 62910408Hotline: 18008181,,None,mailto:info@redpineinternational.vn                      ,http://redpineinternational.vn
,,,,,,,
Kho Lạnh Đức Tấn Sài Gòn - Công Ty TNHH Đức Tấn Sài Gòn,None,"Km 12 Đường Ngọc Hồi, Thanh Trì, Hà Nội, Việt Nam", (024) 39927854 - 091.600.8686,,None,mailto:ductan2108@yahoo.com.vn                           ,http://kholanhductan.com.vn
,,,,,,,
TTL Global Logistics,None,"Số 5 Đào Duy Anh, Hà Nội, Việt Nam",935952699,,None,mailto:sales@mlc-ttl.com                                 ,http://mlc-ttl.com
,,,,,,,
Forwarder Logistics - Công Ty CP TM Và DV Hàng Hải Bình Nguyên,None,"Số 8, Ngõ 52 Chùa Vẽ, P. Đông Hải 1, Q. Hải An, Tp. Hải Phòng, Việt Nam"," (0225) 3766126, Hotline : 0936.954.019",,None,mailto:manager@binhnguyenlogistics.com                   ,http://binhnguyenlogistics.com
,,,,,,,
Xuất Nhập Khẩu VNT - Công Ty CP Phát Triển Và Công Nghệ VNT,None,"221E/3 Trần Huy Liệu, P. 8, Q. Phú Nhuận, Tp. Hồ Chí Minh (TPHCM), Việt Nam",0988.039.755,,None,mailto:info@vntcorp.com.vn                               ,http://vntcorp.com.vn
,,,,,,,
Công Ty TNHH HP Toàn Cầu,None,"Phòng 2308, Tòa CT2, KĐT Văn Khê, P. La Khê, Q. Hà Đông, Hà Nội, Việt Nam",886115726,,None,mailto:info@hptoancau.com                                ,http://hptoancau.com
,,,,,,,
Công Ty TNHH Logistics Safway,None,"B&#7855c Ninh, Bắc Ninh, Việt Nam",0901 232 568,,None,mailto:info@safway.com.vn                                ,http://safway.com.vn
,,,,,,,
Công Ty TNHH TMDV Hàng Hải Seastar,None,"26, Tổ 9, Khu 7, Phường Hồng Hà, TP. Hạ Long, Quảng Ninh, Việt Nam",398333555,,None,mailto:xuandan.stocker@gmail.com                         ,http://seastars.vn
,,,,,,,
Công Ty TNHH DV Giao Nhận Vận Tải Bảo Minh,None,"Phòng 402, Số 337, P. Đông Hải 1, Q. Hải An, Tp. Đà Nẵng, Việt Nam",916317888,,None,mailto:minhpham@baominhhp.com.vn                         ,http://www.saillogistics.com
,,,,,,,
Công Ty TNHH Giao Nhận Và Vận Tải Quốc Tế Cánh Buồm,None,"Số 10, Đường Số 8, P. Phú Hữu, Q. 9, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 22535816,,None,mailto:manhhung@saillogistics.com                        ,http://24hour.com.vn
,,,,,,,
Công Ty CP 24h Logistics,None,"778 K/24 Nguyễn Kiệm, Phường 4, Quận Phú Nhuận, Tp. Hồ Chí Minh, Việt Nam", (028) 39972424,,None,"mailto:hoanghac.24h@gmail.com,  hoanghac@24hour.com.vn   ",http://meijilogistics.net
,,,,,,,
Vận Tải Meiji - Công Ty TNHH Quốc Tế Meiji,None,"Số 207, Dãy E8, Khu Tập Thể Z153, Tổ 10, TT. Đông Anh, H. Đông Anh, Hà Nội, Việt Nam","0912213213, 0949 955 888",,None,mailto:Meiji.logistics@gmail.com                         ,http://www.tagi.com.vn
,,,,,,,
Công Ty TNHH Tagi Logistics,None,"Tầng 6, Tòa Nhà Miss Áo Dài, 21 Nguyễn Trung Ngạn, P. Bến Nghé, Q. 1, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 39102186,,None,mailto:info@tagi.com.vn                                  ,http://otranenergy.com
,,,,,,,
Công Ty Cổ Phần OTE Group,None,"Đường Số 4, KCN Phú Mỹ 1, TX. Phú Mỹ, H. Tân Thành, Bà Rịa-Vũng Tàu, Việt Nam",901388136,,None,mailto:cskh.ote@otrangroup.com                           ,http://wnw.vn
,,,,,,,
Kho Lạnh Freight Mark - Công Ty TNHH Freight Mark Việt Nam,None,"LM81-44.OT06 Tòa Landmark 81 Vinhomes Central Park, 720A Điện Biên Phủ, P. 22, Q. Bình Thạnh, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 39110184 - Hotline 0903 384 808,,None,mailto:maya@freightmark.com.vn                           ,http://www.hhh-sti.com
,,,,,,,
Vận Tải Huy Hoàng Hưng - Công Ty TNHH Đầu Tư Thương Mại Dịch Vụ Huy Hoàng Hưng,None,"Số 1305, Nguyễn Chí Thanh, KP. 9, P. Tân An, Tp. Thủ Dầu Một, Bình Dương, Việt Nam"," (0274) 3889610, 0917.937.183",,None,mailto:info@hhh-sti.com                                  ,http://dichvuhaiquanhaiphong.com
,,,,,,,
Công Ty TNHH Dịch Vụ Xuất Nhập Khẩu Kim Ngưu,None,"P209 Tòa Nhà Thành Đạt, Số 3 Lê Thánh Tông, P. Máy Tơ, Q. Ngô Quyền, Tp. Hải Phòng, Việt Nam",906174066,,None,mailto:info@dichvuhaiquanhaiphong.com                    ,http://www.gw-world.com
,,,,,,,
Vận Tải Gebruder Weiss - Công Ty TNHH Gebruder Weiss,None,"Phòng 2, Lầu 9, HD Tower, Số 25Bis, Đường Nguyễn Thị Minh Khai, Phường Bến Nghé, Quận 1, Tp. Hồ Chí Minh (TPHCM), Việt Nam",0901 915 478,,None,mailto:nghia.nguyen@gw-world.com                         ,http://deegroup.vn
,,,,,,,
Logistics Dee Group - Công Ty TNHH Dee Group,None,"24/1/15 Khúc Thừa Dụ, P. Vĩnh Niệm, Q. Lê Chân, Tp. Hải Phòng, Việt Nam",Hotline: 0978.093.872 | 0936.536.269,,None,mailto:deegroupvn@gmail.com                              ,http://www.vantage-logistics.com.vn
,,,,,,,
Ưa Vận - Công Ty TNHH Dịch Vụ Giao Nhận Vận Tải Ưa Vận,None,"Phòng 801- 802, 209 Giang Vo, P. Cát Linh, Q. Đống Đa, Hà Nội, Việt Nam", (024) 35147029,,None,mailto:quang.do@vantage.com.vn                           ,http://itlvn.com
,,,,,,,
Chi Nhánh Công ty CP Giao Nhận Và Vận Chuyển In Do Trần Tại Đà Nẵng,None,"146 Duy Tân, P. Hòa Thuận Tây,  Q. Hải Châu, Tp. Đà Nẵng, Việt Nam",981039103,,None,mailto:jack.cuong@itlvn.com                              ,http://bcshipping.vn
,,,,,,,
Công Ty TNHH Best Care Shipping,None,"Tòa Nhà Melody, 01 Nguyễn Văn Đậu, P. 5, Q. Phú Nhuận, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 31502015,,None,mailto:info@bcshipping.vn                                ,http://iql.com.vn
,,,,,,,
Công Ty Cổ Phần IQ Logistic,None,"Tầng 4 Tòa Nhà Hải Âu, 39B Trường Sơn, Phường 4, Quận Tân Bình, Tp. Hồ Chí Minh (TPHCM), Việt Nam",(028) 3540589,,None,mailto:info@iql.com.vn                                   ,http://baolonglogistics.com
,,,,,,,
Công Ty TNHH Thương Mại Dịch Vụ Vận Tải Quốc Tế Bảo Long,None,"117 đường N2 KDC Mega Village, P Phú Hữu, Q9 Tp. Hồ Chí Minh (TPHCM), Việt Nam"," (028) 3811011, 0918 800 104",,None,mailto:info@baolonglogistics.com                         ,http://thanhphonglogistics.com
,,,,,,,
Công Ty CP Thương Mại Xuất Nhập Khẩu Thanh Phong,None,"Vincom Plaza, MG02-08A, Số 01 Lê Thánh Tông, P. Máy Tơ, Q. Ngô Quyền, Tp. Hải Phòng, Việt Nam",02439901239 / 0961089966,,None,mailto:info@thanhphonglogistics.com                      ,http://www.vls-global.com
,,,,,,,
Chi Nhánh HCM Công Ty TNHH Vanguard Logistics Services Việt Nam,None,"Lầu 5, Tòa Nhà Hà Đô, Số 2 Hồng Hà, P. 2, Q. Tân Bình, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 38459690,,None,mailto:doantrang.nguyen@vanguardlogistics.com            ,http://smglobal.vn
,,,,,,,
Công Ty CP Tiếp Vận Toàn Cầu SM Việt Nam,None,"Tòa Nhà 4C12, 33/15 Lưu Hữu Phước, P. Mỹ Đình 1, Q. Nam Từ Liêm, Hà Nội, Việt Nam", (024) 62926134,,None,mailto:info@smglobal.vn                                  ,http://astgroup.vn
,,,,,,,
Công Ty CP AST Group,None,"1007 Phan Văn Trị, P. 7, Q. Gò Vấp, Tp. Hồ Chí Minh (TPHCM), Việt Nam",1900986859,,None,mailto:info@astgroup.vn                                  ,http://www.ical.com.au
,,,,,,,
ICAL - Công Ty TNHH Thương Mại Và Tiếp Vận Quốc Tế,None,"526 Lê Trọng Tấn, P. Tây Thạnh, Q. Tân Phú, Tp. Hồ Chí Minh (TPHCM), Việt Nam"," (028) 38115099, 39482399",,None,mailto:ical@ical.com.vn                                  ,http://containerphili.com
,,,,,,,
Phili Container- Công Ty Cổ Phần Tiếp Vận Phili Toàn Cầu,None,"Tổ 12, KP. Ngãi Thắng, P. Bình Thắng, TX. Dĩ An, Bình Dương, Việt Nam",(028) 38891708,,None,mailto:tvhungthd@gmail.com                               ,http://ptsiec.com
,,,,,,,
Công Ty TNHH Đầu Tư Sản Xuất Thương Mại Dịch Vụ Phú Sơn,None,"41/6P, Ấp Thới Tây 2, X. Tân Hiệp, H. Hóc Môn, Tp. Hồ Chí Minh (TPHCM), Việt Nam",0913 922 769,,None,mailto:sonha681975@gmail.com                             ,http://hazelwrightsvn.com
,,,,,,,
Vận Tải Hazel Wrights Việt Nam - Công Ty TNHH Hazel Wrights Việt Nam,None,"47/24/31 Đường Bùi Đình Túy, P. 24, Q. Bình Thạnh, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 38407185,,None,mailto:info@hazelwrightsvn.com                           ,http://www.overseas.com.vn
,,,,,,,
Chi Nhánh Công Ty Cổ Phần Vận Tải Xuyên Đại Dương,None,"Phòng 205, 19 Nguyễn Thị Minh Khai, P. Bến Nghé, Q. 1, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 62914924,,None,mailto:manage@overseas.com.vn                            ,http://legend-shipping.com
,,,,,,,
Công Ty TNHH Legend International Shipping,None,"Số 49 Bùi Đình Túy, P. 24, Q. Bình Thạnh, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 35533596,,None,mailto:info@legend-shipping.com                          ,http://khaithuehaiquanbinhduong.com
,,,,,,,
Hải Quan H&T - Công Ty TNHH Dịch Vụ Xuất Nhập Khẩu H&T,None,"38/2, Đường Bình Chuẩn 72, Tổ 3, KP. Bình - Phước B, P. Bình Chuẩn, TX. Thuận An, Bình Dương, Việt Nam","Hotline: 0919.151.142, 0888.506.599",,None,mailto:import.export.ht@gmail.com                        ,http://vantaimytan.bizz.vn
,,,,,,,
Giao Nhận Thương Phát - Công Ty TNHH Giao Nhận Thương Phát,None,"Tầng 15, Phòng 1508, Tòa Nhà Vincom Center, 72 Lê Thánh Tôn, P. Bến Nghé, Q. 1, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 62944322,,None,mailto:admin@thuongphatlogistics.com.vn                  ,http://thuongphatlogistics.com.vn
,,,,,,,
Công Ty CP Giao Nhận Và Vận Tải Quốc Tế Hải Khánh - Văn Phòng Hà Nội,None,"Số 5B/55, Đường Huỳnh Thúc Kháng, Q. Đống Đa, Hà Nội, Việt Nam", (024) 37712297,,None,mailto:gm.han@haikhanh.com                               ,http://haikhanh.com
,,,,,,,
Công Ty TNHH Giao Nhận Vận Tải Khôi Minh,None,"Khu Tái Định Cư, Thôn Tự Khoát, X. Ngũ Hiệp, H. Thanh Trì, Hà Nội, Việt Nam", (024) 36865333,,None,mailto:bella@kmlog.com.vn                                ,http://kmlog.com.vn
,,,,,,,
Bảo Phát Logistics - Công Ty Cổ Phần Thương Mại Dịch Vụ Logistics Bảo Phát,None,"209 Nguyễn Thị Nhỏ, Phường 9, Quận Tân Bình, Tp. Hồ Chí Minh (TPHCM), Việt Nam","0989995456, 0856523888","Nhà xưởng:  Lô F1, Đường D1, Khu Công Nghiệp Cát Lái 2, Phường Thạnh Mỹ Lợi, Quận 2, TP. Hồ Chí Minh",None,mailto:Baophatlogistics@gmail.com                        ,http://www.baophatlogistics.com.vn
,,,,,,,
Than LEC Group - Công Ty Cổ Phần LEC Group,None,"Đường Số 4, KCN Phú Mỹ 1, P. Phú Mỹ, TX. Phú Mỹ, Bà Rịa-Vũng Tàu, Việt Nam", (0254) 3897789,,None,mailto:info@lecvietnam.com                               ,http://lecvietnam.com
,,,,,,,
Vận Tải Phú Hải Giang - Công Ty TNHH Xuất Nhập Khẩu Phú Hải Giang,None,"Số 20A/380 Thiên Lôi, P. Vĩnh Niệm, Q. Lê Chân, Tp. Hải Phòng, Việt Nam"," (0225) 2616001, 0962 073 926",,None,mailto:phuhaigiang@gmail.com                             ,http://vantaiphuhaigiang.bizz.vn
,,,,,,,
Công Ty TNHH Thương Mại Và Dịch Vụ Hà Kim Hải,None,"14/13C Lê Đức Thọ, P. 9, Q. Gò Vấp, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 62572369,,None,mailto:philip@hakimhai.com                               ,http://www.hakimhai.com
,,,,,,,
Công Ty TNHH Leman,None,"10 Nguyễn Cửu Vân, P. 17, Q. Bình Thạnh, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 35147677,,None,mailto:minhman@manle.vn                                  ,http://manle.vn
,,,,,,,
Tín Phước - Công Ty Chuyển Phát Nhanh Tín Phước,None,"1K Nguyễn Thúc Dương, Q. Bình Tân, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 3951839,,None,mailto:info@tinphuoclogistics.com.vn                     ,http://www.tinphuoclogistics.com.vn
,,,,,,,
Công Ty TNHH Thương Mại Vận Tải Và Dịch Vụ Hải Thiên,None,"Tầng 5, Tòa Nhà Vinahud, Đường Trung Yên, Q. Cầu Giấy, Hà Nội, Việt Nam", (024) 37836434,,None,mailto:osclogistics@gmail.com                            ,http://osc-logistics.com
,,,,,,,
Công Ty TNHH Dịch Vụ Logistic Và Thương Mại Sao Biển,None,"63 Phạm Ngọc Thạch, P. 6, Q. 3, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 38201046,,None,mailto:hopvan@ssl.com.vn                                 ,http://aseanlines.com
,,,,,,,
Công Ty Cổ Phần Asean Lines International,None,"Tòa Nhà Fosco, Số 2-6 Phùng Khắc Khoan, P. Đa Kao, Q. 1, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 35210488,,None,mailto:info@aseanlines.com                               ,http://federshipplingline.com
,,,,,,,
Công Ty TNHH FEDER SHIPPING LINES,None,"Tòa Nhà Melody, 01 Nguyễn Văn Đậu, P. 5, Q. Phú Nhuận, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 35511657,,None,mailto:info@federshipplingline.com                       ,http://trungthanhhp.vn
,,,,,,,
Công Ty TNHH TM Vận Tải Trung Thành,None,"Số 57 Km 5 Lâm Sản, P. Sở Dầu, Q. Hồng Bàng, Tp. Hải Phòng, Việt Nam", (0225) 3540787,,None,mailto:info@trungthanhhp.vn                              ,http://logisall.com.vn
,,,,,,,
Công Ty TNHH LOGISALL Vietnam,None,"P 1212 Keangnam Hanoi Landmark, E6 KĐTM Cầu Giấy, P. Mễ Trì, Q. Nam Từ Liêm, Hà Nội, Việt Nam", (024) 32262950,,None,mailto:logisallvietnam@gmail.com                         ,http://hblogistics.com.vn
,,,,,,,
Kho Lạnh Công Nghệ Cao H&B - Công Ty Cổ Phần Đầu Tư Thương Mại H&B Logistics,None,"KCN Yên Mỹ, Xã Tân Lập, Huyện Yên Mỹ, Hưng Yên, Việt Nam",0983 038 668,,None,mailto:info.hb@kholanhhb.com.vn                          ,http://vantaiviet89.vn
,,,,,,,
Công Ty TNHH Vận Tải Việt 89,None,"N2C Đường Hòa Minh Giám, P. Trung Hòa, Q. Cầu Giấy, Hà Nội, Việt Nam",932271228,,None,mailto:info.vantaiviet89@gmail.com                       ,http://asanco.vn
,,,,,,,
Công Ty TNHH JYS Logistics,None,"Số 5, Ngõ 89, Đường Lê Đức Thọ, P. Mỹ Đình 2, Q. Nam Từ Liêm, Hà Nội, Việt Nam", (024) 32242328,,None,mailto:jyshanoi@gmail.com                                ,http://vnnmart.com/oeclog
,,,,,,,
Công Ty CP AIR SEA ASIAN,None,"Số 05 Đống Đa, Phường 2, Quận Tân Bình, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 22539680,,None,mailto:info@asanco.vn                                    ,http://xanhlo.com
,,,,,,,
Công Ty Cổ Phần Thương Mại Và Dịch Vụ OEC,None,"Tầng 11, Tòa Nhà Bưu Điện, Số 63, Đại Lộ Jungang, Q. Trung, Tp. Busan, Korea, Việt Nam", (0082) 514413915,,None,mailto:logistics@oeclog.co.kr                            ,http://vanchuyenhanghoavietlaocampuchia.com
,,,,,,,
Công Ty TNHH Thanh Nguyễn Logistics,None,"Tổ 2, KP. An Thành, P. Thái Hòa, TX. Tân Uyên, Bình Dương, Việt Nam",329994005,,None,mailto:info.tnlog@gmail.com                              ,http://safway.com.vn
,,,,,,,
Công Ty TNHH Xanh Logistics,None,"46 Nguyễn Thượng Hiền, P. 1, Q. Gò Vấp, Tp. Hồ Chí Minh, Việt Nam",907525275,,None,mailto:hotro@xanhlo.com                                  ,http://logway.vn
,,,,,,,
Xuất Nhập Khẩu THC 789 - Công Ty CP Thương Mại Và Xuất Nhập Khẩu THC 789,None,"Số 6/1, Tổ 1, P. Trưng Trắc, TP. Phúc Yên, Vĩnh Phúc, Việt Nam",903269299,,None,mailto:thc789xnk@gmail.com                               ,http://advantage.vn
,,,,,,,
Công Ty TNHH Logistics Safway,None,"B&#7855c Giang, Bắc Giang, Việt Nam",0901 232 568,,None,mailto:info@safway.com.vn                                ,http://www.nut-international.com
,,,,,,,
Công Ty TNHH Logway Sea And Air,None,"79 Bàu Cát 6, Phường 14, Quận Tân Bình, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 62874277,,None,mailto:info@logway.vn                                    ,http://hoanganh98.com
,,,,,,,
Công ty TNHH Thương mại Dịch vụ Xuất nhập khẩu Long Tuấn Vũ,None,"1494/1G An Phú Đông 09, Khu phố 1, Phường An Phú Đông, Quận 12, Tp. Hồ Chí Minh (TPHCM), Việt Nam",965739313,,None,"mailto:tranminhtuan1724@yahoo.com.vn		                   ",http://www.arc-worldwide.com
,,,,,,,
Công Ty TNHH Advantage Logistics,None,"Lầu 2, Tòa Nhà WMC, 102ABC Cống Quỳnh, P. Phạm Ngũ Lão, Q. 1, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 71097155,,None,mailto:mail@advantage.vn                                 ,http://nitoda.com
,,,,,,,
Công Ty TNHH Thương Mại Dịch Vụ P&C Việt Nam,None,"Số 5, Ngách 6, Ngõ 62 Đường Xuân Đỉnh, X. Xuân Đỉnh, H. Từ Liêm, Hà Nội, Việt Nam", (024) 37502962,,None,mailto:pcvietnamltd@gmail.com                            ,http://hoangphatlogs.com
,,,,,,,
Công Ty TNHH TM DV Vận Chuyển Quốc Tế NUT,None,"Phòng 301, Số 3, Nguyễn Văn Đậu, P. 5, Q. Phú Nhuận, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 38050812,,None,mailto:jerry.ngo@nut-international.com                   ,http://asianalogistics.com.vn
,,,,,,,
Công Ty TNHH Hoàng Anh 98,None,"Số 6 LK4B, KĐT Mỗ Lao, P. Mỗ Lao, Q. Hà Đông, Hà Nội, Việt Nam", (024) 32011543,,None,mailto:thanhnd@hoanganh98.com                            ,http://haiphongtrans.com.vn
,,,,,,,
Công Ty Keyun Logistics Việt Nam,None,"89/37 Nguyễn Hồng Đào, P. 14 , Q. Tân Bình, Tp. Hồ Chí Minh (TPHCM), Việt Nam",961811616,,None,mailto:thanhlogistics@pgworks.vn                         ,http://ontime-express.com
,,,,,,,
Công Ty TNHH Arc Worldwide Việt Nam,None,"Số 92B Nguyễn Hữu Cảnh, P.22, Q.Bình Thạnh, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 22533514,,None,mailto:sales.vn@arc_worldwide.com                        ,http://vietscm.vn
,,,,,,,
"Công ty Cổ phần Nitoda								",None,"SN 33, Tổ 22, Phố Minh Khai , P. Minh Khai, Q. Hai Bà Trưng, Hà Nội, Việt Nam",978222650,,None,"mailto:annaphuong@nitoda.com			                          ",http://logimark-group.com
,,,,,,,
Công Ty TNHH Logistics Quốc Tế Trường Thịnh,None,"Số 226, Đường Phan Bội Châu, P. Trần Hưng Đạo, TP. Quy Nhơn, Bình Định, Việt Nam", (0256) 3892668,,None,mailto:info@truongthinhil.com.vn                         ,http://steinweg.com
,,,,,,,
Công Ty TNHH Dịch Vụ Giao Nhận Vận Tải Hoàng Phát,None,"323A Lê Quang Định, Phường 5, Quận Bình Thạnh, Tp. Hồ Chí Minh (TPHCM), Việt Nam",909055002,,None,mailto:ops.hoangphat@gmail.com                           ,http://thongquan.com.vn
,,,,,,,
Vận Tải Đinh Nguyễn - Công Ty Trách Nhiệm Hữu Hạn Đinh Nguyễn,None,"Khu Phố Mỹ Thạnh, Phường Mỹ Xuân, Thị Xã Phú Mỹ, Bà Rịa-Vũng Tàu, Việt Nam"," (0254) 3931509, Hotline: 0904.445.456",,None,mailto:kinhdoanh@dinhnguyenagency.com                    ,http://dinhnguyenagency.com
,,,,,,,
